num_vertices,edge_ratio,elapsed_time,weight,n_sol,n_oper
549,0.75,0.496288,2710508,547,301945
550,0.125,0.212756,508419,548,303045
550,0.25,0.23589,968004,548,303045
550,0.5,0.354696,1871153,548,303045
550,0.75,0.488518,2707842,548,303045
551,0.125,0.166573,511745,549,304147
551,0.25,0.643168,975492,549,304147
551,0.5,0.411384,1860629,549,304147
551,0.75,0.564862,2704454,549,304147
552,0.125,0.181571,506831,550,305251
552,0.25,0.261971,986833,550,305251
552,0.5,0.403284,1895282,550,305251
552,0.75,0.527848,2748001,550,305251
553,0.125,0.18795,512181,551,306357
553,0.25,0.248277,1000923,551,306357
553,0.5,0.384759,1894504,551,306357
553,0.75,0.500227,2672798,551,306357
554,0.125,0.204784,507682,552,307465
554,0.25,0.253413,987102,552,307465
554,0.5,0.366426,1901983,552,307465
554,0.75,0.512847,2790403,552,307465
555,0.125,0.155196,506751,553,308575
555,0.25,0.272877,990333,553,308575
555,0.5,0.356835,1916979,553,308575
555,0.75,0.536825,2779668,553,308575
556,0.125,0.191372,510417,554,309687
556,0.25,0.300002,985934,554,309687
556,0.5,0.387234,1952867,554,309687
556,0.75,0.498662,2756220,554,309687
557,0.125,0.192401,516711,555,310801
557,0.25,0.232546,999508,555,310801
557,0.5,0.37884,1930255,555,310801
557,0.75,0.515577,2722695,555,310801
558,0.125,0.19824,515236,556,311917
558,0.25,0.243052,1009837,556,311917
558,0.5,0.40026,1922438,556,311917
558,0.75,0.515358,2774442,556,311917
559,0.125,0.192822,520285,557,313035
559,0.25,0.25773,1010310,557,313035
559,0.5,0.355277,1947897,557,313035
559,0.75,0.490297,2788714,557,313035
560,0.125,0.210101,518327,558,314155
560,0.25,0.246179,1013310,558,314155
560,0.5,0.393346,1928294,558,314155
560,0.75,0.550146,2843224,558,314155
561,0.125,0.170806,518148,559,315277
561,0.25,0.251307,1007958,559,315277
561,0.5,0.488897,1962160,559,315277
561,0.75,0.590193,2792810,559,315277
562,0.125,0.183874,523695,560,316401
562,0.25,0.262158,1020056,560,316401
562,0.5,0.407324,1954871,560,316401
562,0.75,0.550542,2823162,560,316401
563,0.125,0.175013,526966,561,317527
563,0.25,0.326384,1027078,561,317527
563,0.5,0.441721,1944641,561,317527
563,0.75,0.597705,2830885,561,317527
564,0.125,0.16348,523873,562,318655
564,0.25,0.301259,1012806,562,318655
564,0.5,0.408599,1985502,562,318655
564,0.75,0.645435,2773271,562,318655
565,0.125,0.205362,529050,563,319785
565,0.25,0.239385,1018768,563,319785
565,0.5,0.468169,1979862,563,319785
565,0.75,0.618163,2876995,563,319785
566,0.125,0.213734,529712,564,320917
566,0.25,0.305695,1028422,564,320917
566,0.5,0.367893,2007173,564,320917
566,0.75,0.603648,2804682,564,320917
567,0.125,0.166353,533904,565,322051
567,0.25,0.287304,1025158,565,322051
567,0.5,0.370876,2007850,565,322051
567,0.75,0.550182,2784248,565,322051
568,0.125,0.206588,527442,566,323187
568,0.25,0.266843,1043212,566,323187
568,0.5,0.44291,2001906,566,323187
568,0.75,0.585016,2859050,566,323187
569,0.125,0.174208,542409,567,324325
569,0.25,0.243678,1033800,567,324325
569,0.5,0.35946,2018059,567,324325
569,0.75,0.483207,2924656,567,324325
570,0.125,0.18942,543046,568,325465
570,0.25,0.256526,1040252,568,325465
570,0.5,0.408629,2007939,568,325465
570,0.75,0.577433,2875864,568,325465
571,0.125,0.186029,538523,569,326607
571,0.25,0.29484,1046452,569,326607
571,0.5,0.421391,2026234,569,326607
571,0.75,0.547963,2927156,569,326607
572,0.125,0.182912,551859,570,327751
572,0.25,0.235013,1045741,570,327751
572,0.5,0.395229,2061186,570,327751
572,0.75,0.599853,2940427,570,327751
573,0.125,0.171072,545616,571,328897
573,0.25,0.298463,1055940,571,328897
573,0.5,0.400184,2038987,571,328897
573,0.75,0.532057,2927017,571,328897
574,0.125,0.185444,541282,572,330045
574,0.25,0.250479,1056597,572,330045
574,0.5,0.407159,2073845,572,330045
574,0.75,0.520659,2892548,572,330045
575,0.125,0.175408,544292,573,331195
575,0.25,0.264626,1054031,573,331195
575,0.5,0.443757,2057981,573,331195
575,0.75,0.528709,2969317,573,331195
576,0.125,0.204053,556465,574,332347
576,0.25,0.24867,1064415,574,332347
576,0.5,0.416853,2046706,574,332347
576,0.75,0.979742,2944062,574,332347
577,0.125,0.201413,550843,575,333501
577,0.25,0.259257,1064714,575,333501
577,0.5,0.417952,2077030,575,333501
577,0.75,0.543128,2930876,575,333501
578,0.125,0.21663,554200,576,334657
578,0.25,0.261549,1072710,576,334657
578,0.5,0.409775,2078792,576,334657
578,0.75,0.602235,3013448,576,334657
579,0.125,0.224493,554388,577,335815
579,0.25,0.270549,1078188,577,335815
579,0.5,0.43874,2073297,577,335815
579,0.75,0.557019,3013355,577,335815
580,0.125,0.201699,568005,578,336975
580,0.25,0.359269,1081543,578,336975
580,0.5,0.404337,2105366,578,336975
580,0.75,0.517002,2937481,578,336975
581,0.125,0.192265,562033,579,338137
581,0.25,0.299083,1083326,579,338137
581,0.5,0.439279,2076040,579,338137
581,0.75,0.671987,2957674,579,338137
582,0.125,0.193579,559357,580,339301
582,0.25,0.310681,1089722,580,339301
582,0.5,0.420742,2108488,580,339301
582,0.75,0.67189,2973289,580,339301
583,0.125,0.22619,562070,581,340467
583,0.25,0.36889,1104836,581,340467
583,0.5,0.554237,2080522,581,340467
583,0.75,0.86649,3052703,581,340467
584,0.125,0.224733,567142,582,341635
584,0.25,0.284847,1094639,582,341635
584,0.5,0.411007,2099686,582,341635
584,0.75,0.513858,3067292,582,341635
585,0.125,0.593786,565494,583,342805
585,0.25,0.25356,1092189,583,342805
585,0.5,0.403828,2135904,583,342805
585,0.75,0.631441,3012945,583,342805
586,0.125,0.216118,567989,584,343977
586,0.25,0.286564,1121608,584,343977
586,0.5,0.374183,2094496,584,343977
586,0.75,0.514899,3027508,584,343977
587,0.125,0.191463,572595,585,345151
587,0.25,0.250928,1111434,585,345151
587,0.5,0.457507,2138944,585,345151
587,0.75,0.536189,3070576,585,345151
588,0.125,0.194333,573697,586,346327
588,0.25,0.366199,1106680,586,346327
588,0.5,0.492669,2115975,586,346327
588,0.75,0.589708,2987160,586,346327
589,0.125,0.204685,563999,587,347505
589,0.25,0.285779,1120089,587,347505
589,0.5,0.451762,2163107,587,347505
589,0.75,0.613446,3087446,587,347505
590,0.125,0.184847,580555,588,348685
590,0.25,0.294819,1128082,588,348685
590,0.5,0.429798,2155715,588,348685
590,0.75,0.595049,3130379,588,348685
591,0.125,0.212887,583606,589,349867
591,0.25,0.236873,1112686,589,349867
591,0.5,0.422294,2148903,589,349867
591,0.75,0.508666,3088366,589,349867
592,0.125,0.207335,587796,590,351051
592,0.25,0.242485,1128281,590,351051
592,0.5,0.375502,2150984,590,351051
592,0.75,0.589778,3084207,590,351051
593,0.125,0.217683,579596,591,352237
593,0.25,0.594729,1125969,591,352237
593,0.5,0.452074,2177046,591,352237
593,0.75,0.618945,3173228,591,352237
594,0.125,0.199993,581175,592,353425
594,0.25,0.271265,1125374,592,353425
594,0.5,0.417212,2202023,592,353425
594,0.75,0.579711,3155131,592,353425
595,0.125,0.186464,590692,593,354615
595,0.25,0.251219,1135935,593,354615
595,0.5,0.458557,2168534,593,354615
595,0.75,0.509222,3096543,593,354615
596,0.125,0.212935,589042,594,355807
596,0.25,0.245981,1133720,594,355807
596,0.5,0.455889,2182541,594,355807
596,0.75,0.508039,3116891,594,355807
597,0.125,0.173036,588438,595,357001
597,0.25,0.643794,1135234,595,357001
597,0.5,0.475523,2221150,595,357001
597,0.75,0.613735,3226708,595,357001
598,0.125,0.17903,591488,596,358197
598,0.25,0.255943,1142685,596,358197
598,0.5,0.375215,2166202,596,358197
598,0.75,0.539514,3171316,596,358197
599,0.125,0.179673,591829,597,359395
599,0.25,0.252777,1148850,597,359395
599,0.5,0.395839,2244415,597,359395
599,0.75,0.612727,3107460,597,359395
600,0.125,0.185785,593888,598,360595
600,0.25,0.249396,1139681,598,360595
600,0.5,0.383438,2223565,598,360595
600,0.75,0.562715,3093863,598,360595
601,0.125,0.181345,591974,599,361797
601,0.25,0.614052,1159093,599,361797
601,0.5,0.540285,2222146,599,361797
601,0.75,0.659173,3268059,599,361797
602,0.125,0.198941,601833,600,363001
602,0.25,0.299459,1162314,600,363001
602,0.5,0.716752,2272273,600,363001
602,0.75,0.678643,3213481,600,363001
603,0.125,0.188341,608099,601,364207
603,0.25,0.353242,1166820,601,364207
603,0.5,0.47543,2232292,601,364207
603,0.75,0.589441,3224995,601,364207
604,0.125,0.199718,603542,602,365415
604,0.25,0.278207,1158393,602,365415
604,0.5,0.458403,2237721,602,365415
604,0.75,0.588692,3233003,602,365415
605,0.125,0.228153,605792,603,366625
605,0.25,0.63716,1171415,603,366625
605,0.5,0.46754,2204240,603,366625
605,0.75,0.641214,3234003,603,366625
606,0.125,0.209861,607169,604,367837
606,0.25,0.272238,1184081,604,367837
606,0.5,0.4395,2283892,604,367837
606,0.75,0.578514,3206383,604,367837
607,0.125,0.200935,613247,605,369051
607,0.25,0.311004,1180533,605,369051
607,0.5,0.469767,2289837,605,369051
607,0.75,0.626645,3196561,605,369051
608,0.125,0.191703,624031,606,370267
608,0.25,0.310798,1183880,606,370267
608,0.5,0.467314,2273180,606,370267
608,0.75,0.590608,3198368,606,370267
609,0.125,0.17557,618787,607,371485
609,0.25,0.630477,1199195,607,371485
609,0.5,0.538847,2296352,607,371485
609,0.75,0.653365,3296211,607,371485
610,0.125,0.207432,621958,608,372705
610,0.25,0.265852,1189761,608,372705
610,0.5,0.401966,2288232,608,372705
610,0.75,0.711329,3236396,608,372705
611,0.125,0.215939,628275,609,373927
611,0.25,0.295112,1202994,609,373927
611,0.5,0.406485,2288454,609,373927
611,0.75,0.671208,3263697,609,373927
612,0.125,0.213701,619885,610,375151
612,0.25,0.316884,1203175,610,375151
612,0.5,0.522923,2296319,610,375151
612,0.75,0.567708,3202113,610,375151
613,0.125,0.194582,623839,611,376377
613,0.25,0.849385,1204193,611,376377
613,0.5,0.464521,2332340,611,376377
613,0.75,0.661985,3269123,611,376377
614,0.125,0.204698,622840,612,377605
614,0.25,0.291969,1229837,612,377605
614,0.5,0.445559,2329621,612,377605
614,0.75,0.594925,3210927,612,377605
615,0.125,0.249368,630652,613,378835
615,0.25,0.325717,1223410,613,378835
615,0.5,0.421214,2354356,613,378835
615,0.75,0.752032,3269349,613,378835
616,0.125,0.225391,631817,614,380067
616,0.25,0.348541,1204976,614,380067
616,0.5,0.468211,2307713,614,380067
616,0.75,0.687337,3397667,614,380067
617,0.125,0.210125,636406,615,381301
617,0.25,0.269589,1223167,615,381301
617,0.5,0.441564,2360798,615,381301
617,0.75,0.574503,3365840,615,381301
618,0.125,0.219582,635073,616,382537
618,0.25,0.279911,1208171,616,382537
618,0.5,0.466667,2339347,616,382537
618,0.75,0.675039,3365862,616,382537
619,0.125,0.225671,634867,617,383775
619,0.25,0.301386,1229497,617,383775
619,0.5,0.47014,2385633,617,383775
619,0.75,0.609333,3345684,617,383775
620,0.125,0.210648,626976,618,385015
620,0.25,0.298414,1223677,618,385015
620,0.5,0.452376,2354402,618,385015
620,0.75,0.610949,3416647,618,385015
621,0.125,0.619757,635048,619,386257
621,0.25,0.314835,1237366,619,386257
621,0.5,0.469777,2385843,619,386257
621,0.75,0.581347,3334822,619,386257
622,0.125,0.215808,630616,620,387501
622,0.25,0.268636,1241610,620,387501
622,0.5,0.481871,2363030,620,387501
622,0.75,0.611039,3454704,620,387501
623,0.125,0.198516,644896,621,388747
623,0.25,0.320685,1246669,621,388747
623,0.5,0.458006,2389462,621,388747
623,0.75,0.692551,3383526,621,388747
624,0.125,0.186488,644697,622,389995
624,0.25,0.313305,1254536,622,389995
624,0.5,0.457196,2352938,622,389995
624,0.75,0.657961,3465242,622,389995
625,0.125,0.188937,645535,623,391245
625,0.25,0.333377,1257442,623,391245
625,0.5,0.440587,2405902,623,391245
625,0.75,0.687294,3483649,623,391245
626,0.125,0.202818,642844,624,392497
626,0.25,0.26497,1251197,624,392497
626,0.5,0.450546,2440844,624,392497
626,0.75,0.620228,3490347,624,392497
627,0.125,0.206082,656042,625,393751
627,0.25,0.316473,1257577,625,393751
627,0.5,0.432427,2386501,625,393751
627,0.75,0.64107,3489113,625,393751
628,0.125,0.230788,655085,626,395007
628,0.25,0.298539,1246135,626,395007
628,0.5,0.407583,2425305,626,395007
628,0.75,0.978069,3458617,626,395007
629,0.125,0.195689,653363,627,396265
629,0.25,0.313977,1270406,627,396265
629,0.5,0.443546,2427448,627,396265
629,0.75,0.573699,3445211,627,396265
630,0.125,0.214786,656725,628,397525
630,0.25,0.271612,1263595,628,397525
630,0.5,0.481757,2430347,628,397525
630,0.75,0.639836,3478850,628,397525
631,0.125,0.213981,655390,629,398787
631,0.25,0.275353,1281542,629,398787
631,0.5,0.502105,2430959,629,398787
631,0.75,0.663002,3432147,629,398787
632,0.125,0.231382,655746,630,400051
632,0.25,0.36003,1293176,630,400051
632,0.5,0.435932,2472176,630,400051
632,0.75,0.665094,3432156,630,400051
633,0.125,0.228922,657186,631,401317
633,0.25,0.354565,1287443,631,401317
633,0.5,0.471077,2463231,631,401317
633,0.75,0.669503,3542518,631,401317
634,0.125,0.191784,660989,632,402585
634,0.25,0.320332,1287909,632,402585
634,0.5,0.4543,2471713,632,402585
634,0.75,0.627026,3508646,632,402585
635,0.125,0.223702,656481,633,403855
635,0.25,0.29403,1290694,633,403855
635,0.5,0.448706,2473154,633,403855
635,0.75,0.600325,3428309,633,403855
636,0.125,0.234236,670887,634,405127
636,0.25,0.319348,1300044,634,405127
636,0.5,1.184028,2480496,634,405127
636,0.75,0.92033,3522669,634,405127
637,0.125,0.315609,668896,635,406401
637,0.25,0.397914,1300992,635,406401
637,0.5,0.649368,2487163,635,406401
637,0.75,0.755731,3525068,635,406401
638,0.125,0.206172,663796,636,407677
638,0.25,0.29478,1308720,636,407677
638,0.5,0.570318,2486242,636,407677
638,0.75,0.854196,3622696,636,407677
639,0.125,0.235763,677725,637,408955
639,0.25,0.313349,1289904,637,408955
639,0.5,0.46788,2504505,637,408955
639,0.75,0.820113,3443624,637,408955
640,0.125,0.245842,672290,638,410235
640,0.25,0.341283,1312915,638,410235
640,0.5,0.508253,2562364,638,410235
640,0.75,0.688073,3497523,638,410235
641,0.125,0.244338,670812,639,411517
641,0.25,0.326731,1312152,639,411517
641,0.5,0.461726,2531852,639,411517
641,0.75,0.631676,3612806,639,411517
642,0.125,0.239158,674609,640,412801
642,0.25,0.310971,1301261,640,412801
642,0.5,0.458861,2544487,640,412801
642,0.75,0.642397,3482445,640,412801
643,0.125,0.263762,684411,641,414087
643,0.25,0.309548,1329910,641,414087
643,0.5,0.452098,2516731,641,414087
643,0.75,0.670692,3624604,641,414087
644,0.125,0.284842,684119,642,415375
644,0.25,0.43164,1329218,642,415375
644,0.5,0.643632,2565541,642,415375
644,0.75,0.672655,3571299,642,415375
645,0.125,0.256303,671565,643,416665
645,0.25,0.343034,1331616,643,416665
645,0.5,0.514203,2597118,643,416665
645,0.75,0.769584,3606033,643,416665
646,0.125,0.258095,690283,644,417957
646,0.25,0.353447,1347468,644,417957
646,0.5,0.563284,2571300,644,417957
646,0.75,0.908382,3672569,644,417957
647,0.125,0.275193,691637,645,419251
647,0.25,0.309496,1337317,645,419251
647,0.5,0.475614,2576797,645,419251
647,0.75,0.817415,3689966,645,419251
648,0.125,0.308887,689139,646,420547
648,0.25,0.47277,1335090,646,420547
648,0.5,0.568335,2619115,646,420547
648,0.75,0.638991,3657400,646,420547
649,0.125,0.216332,694501,647,421845
649,0.25,0.387687,1343370,647,421845
649,0.5,0.615239,2595913,647,421845
649,0.75,0.82593,3593426,647,421845
650,0.125,0.278427,691514,648,423145
650,0.25,0.380885,1365046,648,423145
650,0.5,0.634297,2581470,648,423145
650,0.75,0.756533,3700501,648,423145
651,0.125,0.239579,700631,649,424447
651,0.25,0.569411,1353945,649,424447
651,0.5,0.769301,2569922,649,424447
651,0.75,0.939892,3710682,649,424447
652,0.125,0.237787,703208,650,425751
652,0.25,0.331705,1348418,650,425751
652,0.5,0.506748,2631777,650,425751
652,0.75,1.141969,3703923,650,425751
653,0.125,0.238661,702544,651,427057
653,0.25,0.315974,1361118,651,427057
653,0.5,0.62855,2607898,651,427057
653,0.75,0.803956,3667402,651,427057
654,0.125,0.229774,707582,652,428365
654,0.25,0.334525,1364934,652,428365
654,0.5,0.506281,2602213,652,428365
654,0.75,0.71128,3747685,652,428365
655,0.125,0.277571,706400,653,429675
655,0.25,0.38508,1369251,653,429675
655,0.5,0.574198,2651011,653,429675
655,0.75,0.716168,3775326,653,429675
656,0.125,0.269262,720788,654,430987
656,0.25,0.406417,1384138,654,430987
656,0.5,0.584942,2648956,654,430987
656,0.75,0.827638,3745482,654,430987
657,0.125,0.268516,721370,655,432301
657,0.25,0.400279,1389421,655,432301
657,0.5,0.57648,2640049,655,432301
657,0.75,0.832366,3773236,655,432301
658,0.125,0.260684,717960,656,433617
658,0.25,0.391422,1401621,656,433617
658,0.5,0.511119,2685730,656,433617
658,0.75,1.240024,3775532,656,433617
659,0.125,0.236849,718399,657,434935
659,0.25,0.388087,1378753,657,434935
659,0.5,0.583657,2632173,657,434935
659,0.75,0.741355,3664413,657,434935
660,0.125,0.285651,713957,658,436255
660,0.25,0.361627,1397182,658,436255
660,0.5,0.569081,2652999,658,436255
660,0.75,0.720297,3738629,658,436255
661,0.125,0.260049,729608,659,437577
661,0.25,0.338403,1390655,659,437577
661,0.5,0.580696,2661273,659,437577
661,0.75,0.746975,3715916,659,437577
662,0.125,0.281019,732371,660,438901
662,0.25,0.356579,1395284,660,438901
662,0.5,0.59821,2700348,660,438901
662,0.75,0.759386,3755315,660,438901
663,0.125,0.253124,724417,661,440227
663,0.25,0.350107,1410044,661,440227
663,0.5,0.540988,2678599,661,440227
663,0.75,0.728339,3767858,661,440227
664,0.125,0.231818,720640,662,441555
664,0.25,0.370825,1408815,662,441555
664,0.5,0.554156,2658432,662,441555
664,0.75,0.746101,3827253,662,441555
665,0.125,0.236405,739905,663,442885
665,0.25,0.31451,1422575,663,442885
665,0.5,0.484847,2721883,663,442885
665,0.75,0.737848,3834938,663,442885
666,0.125,0.732215,727933,664,444217
666,0.25,0.340972,1423293,664,444217
666,0.5,0.647599,2663180,664,444217
666,0.75,1.026124,3818664,664,444217
667,0.125,0.25537,733472,665,445551
667,0.25,0.335163,1409913,665,445551
667,0.5,0.527259,2710711,665,445551
667,0.75,0.759742,3871427,665,445551
668,0.125,0.283952,738896,666,446887
668,0.25,0.347234,1428257,666,446887
668,0.5,0.50977,2707948,666,446887
668,0.75,0.680294,3825047,666,446887
669,0.125,0.226073,738480,667,448225
669,0.25,0.345287,1428441,667,448225
669,0.5,0.514551,2739064,667,448225
669,0.75,0.727146,3807295,667,448225
670,0.125,0.254007,736772,668,449565
670,0.25,0.414573,1451590,668,449565
670,0.5,0.53303,2740414,668,449565
670,0.75,0.778997,3909887,668,449565
671,0.125,0.302671,741952,669,450907
671,0.25,0.41595,1444695,669,450907
671,0.5,0.626697,2760843,669,450907
671,0.75,0.795076,3876914,669,450907
672,0.125,0.230632,748346,670,452251
672,0.25,0.398261,1442349,670,452251
672,0.5,0.54423,2763327,670,452251
672,0.75,0.676613,4007999,670,452251
673,0.125,0.279378,746955,671,453597
673,0.25,0.80897,1446298,671,453597
673,0.5,0.581038,2813959,671,453597
673,0.75,0.744864,3891624,671,453597
674,0.125,0.239962,752646,672,454945
674,0.25,0.337642,1454644,672,454945
674,0.5,0.61739,2821604,672,454945
674,0.75,0.737264,3835416,672,454945
675,0.125,0.248638,743957,673,456295
675,0.25,0.339383,1450520,673,456295
675,0.5,0.550735,2804104,673,456295
675,0.75,0.763977,3950986,673,456295
676,0.125,0.288671,753232,674,457647
676,0.25,0.339974,1475289,674,457647
676,0.5,0.544795,2795577,674,457647
676,0.75,0.818132,4032664,674,457647
677,0.125,0.453215,753874,675,459001
677,0.25,0.400806,1467432,675,459001
677,0.5,1.007063,2809916,675,459001
677,0.75,0.862313,3935690,675,459001
678,0.125,0.310249,757060,676,460357
678,0.25,0.395604,1469585,676,460357
678,0.5,0.572696,2777810,676,460357
678,0.75,0.898731,3968253,676,460357
679,0.125,0.299658,759979,677,461715
679,0.25,0.441424,1464700,677,461715
679,0.5,0.710647,2777551,677,461715
679,0.75,0.757616,3978482,677,461715
680,0.125,0.271397,755761,678,463075
680,0.25,0.341342,1479253,678,463075
680,0.5,1.370379,2781640,678,463075
680,0.75,0.91172,3985525,678,463075
681,0.125,0.287646,764508,679,464437
681,0.25,0.430679,1503726,679,464437
681,0.5,0.673044,2829398,679,464437
681,0.75,0.778291,3926052,679,464437
682,0.125,0.239362,765398,680,465801
682,0.25,0.446026,1479238,680,465801
682,0.5,0.542287,2851364,680,465801
682,0.75,0.793012,4017050,680,465801
683,0.125,0.232706,779588,681,467167
683,0.25,0.399923,1496229,681,467167
683,0.5,0.604282,2834661,681,467167
683,0.75,0.906171,4078035,681,467167
684,0.125,0.837086,776504,682,468535
684,0.25,0.395563,1487527,682,468535
684,0.5,0.641624,2901263,682,468535
684,0.75,0.834809,4068389,682,468535
685,0.125,0.284358,775935,683,469905
685,0.25,0.349952,1501956,683,469905
685,0.5,0.617,2854057,683,469905
685,0.75,0.7351,3986208,683,469905
686,0.125,0.264237,775742,684,471277
686,0.25,0.36178,1511787,684,471277
686,0.5,0.622335,2883578,684,471277
686,0.75,0.852683,4027420,684,471277
687,0.125,0.299556,786326,685,472651
687,0.25,0.397309,1512481,685,472651
687,0.5,1.09975,2907495,685,472651
687,0.75,0.899445,3992255,685,472651
688,0.125,0.252089,781202,686,474027
688,0.25,0.411559,1525482,686,474027
688,0.5,0.729978,2881778,686,474027
688,0.75,0.749587,3996335,686,474027
689,0.125,0.246962,777945,687,475405
689,0.25,0.395079,1501060,687,475405
689,0.5,0.620347,2900405,687,475405
689,0.75,0.951857,4111067,687,475405
690,0.125,0.340128,783102,688,476785
690,0.25,0.448689,1527413,688,476785
690,0.5,0.605088,2879226,688,476785
690,0.75,0.878604,4173093,688,476785
691,0.125,0.800782,787837,689,478167
691,0.25,0.408151,1535159,689,478167
691,0.5,0.640459,2947287,689,478167
691,0.75,0.935413,4089471,689,478167
692,0.125,0.298465,787259,690,479551
692,0.25,0.499516,1530358,690,479551
692,0.5,0.692625,2949221,690,479551
692,0.75,0.864367,4103673,690,479551
693,0.125,0.301787,800758,691,480937
693,0.25,0.409061,1533849,691,480937
693,0.5,0.598239,2946017,691,480937
693,0.75,0.781136,4179815,691,480937
694,0.125,0.250103,787748,692,482325
694,0.25,0.347225,1527550,692,482325
694,0.5,1.066458,2961181,692,482325
694,0.75,0.878126,4091207,692,482325
695,0.125,0.265827,791761,693,483715
695,0.25,0.406157,1533447,693,483715
695,0.5,0.631401,2979952,693,483715
695,0.75,0.961357,4169548,693,483715
696,0.125,0.269371,811331,694,485107
696,0.25,0.395111,1529074,694,485107
696,0.5,0.684892,2933995,694,485107
696,0.75,0.865889,4168781,694,485107
697,0.125,0.258466,807470,695,486501
697,0.25,0.389337,1563301,695,486501
697,0.5,0.545999,2996935,695,486501
697,0.75,0.764172,4197109,695,486501
698,0.125,0.800952,807813,696,487897
698,0.25,0.407588,1560966,696,487897
698,0.5,0.62393,2986237,696,487897
698,0.75,0.917326,4198531,696,487897
699,0.125,0.270126,807391,697,489295
699,0.25,0.428651,1562663,697,489295
699,0.5,0.728067,2978792,697,489295
699,0.75,0.877674,4090131,697,489295
700,0.125,0.282438,813584,698,490695
700,0.25,0.419389,1557072,698,490695
700,0.5,0.562783,3015463,698,490695
700,0.75,0.819831,4044496,698,490695
701,0.125,0.281002,805255,699,492097
701,0.25,0.377249,1574852,699,492097
701,0.5,1.101399,2970909,699,492097
701,0.75,0.946025,4271969,699,492097
702,0.125,0.382296,808978,700,493501
702,0.25,0.471417,1560823,700,493501
702,0.5,0.848427,3000832,700,493501
702,0.75,0.929079,4243116,700,493501
703,0.125,0.282219,814204,701,494907
703,0.25,0.403881,1593202,701,494907
703,0.5,0.635448,2986747,701,494907
703,0.75,0.842824,4198947,701,494907
704,0.125,0.333303,816942,702,496315
704,0.25,0.443719,1588487,702,496315
704,0.5,0.629615,3006225,702,496315
704,0.75,0.891586,4149431,702,496315
705,0.125,0.928907,815769,703,497725
705,0.25,0.44443,1603177,703,497725
705,0.5,0.715181,3031120,703,497725
705,0.75,0.90653,4230945,703,497725
706,0.125,0.268105,823127,704,499137
706,0.25,0.37709,1585129,704,499137
706,0.5,0.612991,3024938,704,499137
706,0.75,0.869664,4188664,704,499137
707,0.125,0.263235,820849,705,500551
707,0.25,0.383523,1597542,705,500551
707,0.5,0.639996,3091512,705,500551
707,0.75,0.810859,4255595,705,500551
708,0.125,0.312246,831090,706,501967
708,0.25,0.441671,1598096,706,501967
708,0.5,0.656451,3042909,706,501967
708,0.75,0.865949,4314521,706,501967
709,0.125,0.31813,829335,707,503385
709,0.25,0.369451,1599986,707,503385
709,0.5,0.623555,3074938,707,503385
709,0.75,0.803758,4289364,707,503385
710,0.125,0.263917,838774,708,504805
710,0.25,0.368831,1617997,708,504805
710,0.5,0.632497,3079227,708,504805
710,0.75,0.833472,4356914,708,504805
711,0.125,0.273696,835881,709,506227
711,0.25,0.386068,1612537,709,506227
711,0.5,0.621316,3126273,709,506227
711,0.75,1.485459,4319330,709,506227
712,0.125,0.29414,828192,710,507651
712,0.25,0.403326,1615041,710,507651
712,0.5,0.640293,3096864,710,507651
712,0.75,0.893181,4221026,710,507651
713,0.125,0.293554,841991,711,509077
713,0.25,0.480976,1618238,711,509077
713,0.5,0.791615,3150807,711,509077
713,0.75,1.082624,4373860,711,509077
714,0.125,0.332802,848993,712,510505
714,0.25,0.643358,1599584,712,510505
714,0.5,0.73058,3093779,712,510505
714,0.75,1.065979,4323391,712,510505
715,0.125,0.310446,836341,713,511935
715,0.25,0.495606,1617822,713,511935
715,0.5,0.798062,3095927,713,511935
715,0.75,0.985656,4316572,713,511935
716,0.125,0.335676,848654,714,513367
716,0.25,0.477823,1631553,714,513367
716,0.5,0.710014,3110564,714,513367
716,0.75,1.076648,4455311,714,513367
717,0.125,0.370469,848858,715,514801
717,0.25,0.569118,1654894,715,514801
717,0.5,0.679734,3095498,715,514801
717,0.75,1.008168,4248498,715,514801
718,0.125,0.332178,848720,716,516237
718,0.25,0.485595,1637080,716,516237
718,0.5,1.36964,3119230,716,516237
718,0.75,0.893444,4391231,716,516237
719,0.125,0.290818,850147,717,517675
719,0.25,0.420209,1656213,717,517675
719,0.5,0.663026,3145822,717,517675
719,0.75,0.901681,4450184,717,517675
720,0.125,0.272216,855294,718,519115
720,0.25,0.413548,1650186,718,519115
720,0.5,0.648173,3181328,718,519115
720,0.75,0.944042,4372139,718,519115
721,0.125,0.311487,868649,719,520557
721,0.25,0.430625,1654319,719,520557
721,0.5,0.765913,3170936,719,520557
721,0.75,1.009916,4439362,719,520557
722,0.125,0.414383,850580,720,522001
722,0.25,0.490863,1638569,720,522001
722,0.5,0.725975,3229671,720,522001
722,0.75,1.005053,4502802,720,522001
723,0.125,0.34656,854101,721,523447
723,0.25,0.432757,1663648,721,523447
723,0.5,0.644002,3189376,721,523447
723,0.75,1.068339,4467417,721,523447
724,0.125,0.298513,855467,722,524895
724,0.25,0.485739,1680172,722,524895
724,0.5,0.707709,3170084,722,524895
724,0.75,1.0873,4461299,722,524895
725,0.125,0.398681,861698,723,526345
725,0.25,1.180591,1673606,723,526345
725,0.5,0.722347,3203816,723,526345
725,0.75,0.954388,4481953,723,526345
726,0.125,0.331375,877353,724,527797
726,0.25,0.454048,1675709,724,527797
